ID	COLNR	DATE	LongD	LongM	LongS	LongH	LatD	LatM	LatS	LatH	SPECIES	SCODE_NEW	SUB_NEW	SP_ID	COUNTRY	ADM1	ADM2	LOCALITY	PLRV1	PLRV2	FROST
688	From Ochoa (1999)		77	28	39	W	8	53	36	S	S. albicans (Ochoa) Ochoa	alb		7	PERU	Ancash	Pomabamba				
691	OCH 12089		77	24	0	W	9	51	0	S	S. albicans (Ochoa) Ochoa	alb		7	PERU	Ancash	Recuay	Quebrada Pashacoto			
693	OCHS 12063		77	24	0	W	10	22	12	S	S. albicans (Ochoa) Ochoa	alb		7	PERU	Ancash	Bolognesi	Near  Mina Llipa			
695	OCH 12093		77	18	0	W	9	49	12	S	S. albicans (Ochoa) Ochoa	alb		7	PERU	Ancash	Recuay	Carpa			
697	OCH 12083		77	15	0	W	9	34	48	S	S. albicans (Ochoa) Ochoa	alb		7	PERU	Ancash	Huari	Near  Chavin			
698	OCH 12091		77	15	0	W	9	40	48	S	S. albicans (Ochoa) Ochoa	alb		7	PERU	Ancash	Recuay	Pumashimi			
699	OCH 12081a		77	15	0	W	9	40	48	S	S. albicans (Ochoa) Ochoa	alb		7	PERU	Ancash	Huari	Tashta			
700	OCH 11842		77	15	0	W	9	40	48	S	S. albicans (Ochoa) Ochoa	alb		7	PERU	Ancash	Recuay	Tunel de Kawish			
701	OCHS 12062		77	15	0	W	10	30	0	S	S. albicans (Ochoa) Ochoa	alb		7	PERU	Ancash	Bolognesi	Near  Mina Llipa			
5182	SSTS 7318	19990319	78	17	44	W	8	6	51	S	S. albicans (Ochoa) Ochoa	alb		7	PERU	La Libertad	Santiago de Chuco	"at a local place called El Torrito, located 17.7 km from the police station in Shorey on the road to Santiago de Chuco"			
5183	SSTS 7330	19990324	78	10	7	W	7	54	58	S	S. albicans (Ochoa) Ochoa	alb		7	PERU	La Libertad	Sanchez Carrion	"growing at a local place called Frailon, located 16.8 km NW of Laguna de Torro, on the road from Huamachuco to Trujillo"			
5184	SSTS 7338	19990327	77	43	15	W	8	34	34	S	S. albicans (Ochoa) Ochoa	alb		7	PERU	Ancash	Corongo	"growing at a local place called Cahuacona, located 13 km NE of Tarica"			
5185	SSTS 7335	19990326	77	36	35	W	9	33	47	S	S. albicans (Ochoa) Ochoa	alb		7	PERU	Ancash	Huaraz	growing 27 km W of the town of Huaraz on the road to Casma			
710	OCHS 11007		79	13	12	W	4	0	0	S	S. albornozii Correll	abz		8	ECUADOR	Loja	Loja	Km 15 road  Loja  to  Catamayo		S	8
711	OCH 11007		79	13	0	W	4	0	0	S	S. albornozii Correll	abz		8	ECUADOR	Loja	Loja			S	8
707	SCLp 5030	19910105	79	17	0	W	4	0	0	S	S. albornozii Correll	abz		8	ECUADOR	Loja	Catamayo	"Catamayo.  300-500 m south of old road from Loja-Catamayo, about 2 km west of junction with dirt road to Duraznillo (at site of shrine by road)."			
708	SCLp 5032	19910105	79	16	0	W	4	0	0	S	S. albornozii Correll	abz		8	ECUADOR	Loja	Catamayo	"Catamayo.  On old road from Loja to Catamayo, on south slope of Cerro Villonaco, at junction of dirt road to Duraznillo."			
709	SCLp 5033	19910105	79	15	0	W	4	0	0	S	S. albornozii Correll	abz		8	ECUADOR	Loja	Loja	"Catamayo.  3.6 km southwest (on way to Loja), of junction of old Loja-Catamayo road and dirt road to Duraznillo, on slope facing (to west) of Loja."			
712	From Ochoa (1999)		77	31	15	W	10	15	5	S	S. amayanum Ochoa	amy		9	PERU	Ancash	Bolognesi				
713	From Ochoa (1999)		76	42	42	W	9	10	4	S	S. amayanum Ochoa	amy		9	PERU	Huanuco	Nn				
714	Ochoa 04229	19730103	74	40	22	W	12	15	0	S	S. amayanum Ochoa	amy		9	PERU	Huancavelica	Tayacaja	in rocky steep rugged hills of Chihuanjaja			
715	OCH S-59	19640229	77	51	0	W	8	16	0	S	S. ambosinum Ochoa	amb		10	PERU	Ancash	Pallasca	"Yana-Cocha, near Conchucos."		S	33
720	OCH S-61		76	30	0	W	10	30	0	S	S. ambosinum Ochoa	amb		10	PERU	Pasco	Daniel Carrion	Danuiel Carrion.  Near Huaquilla.		S	
725	OCH S-47	19670331	76	8	0	W	10	13	0	S	S. ambosinum Ochoa	amb		10	PERU	Huanuco	Ambo	Between Ambo and San Rafael.		S	
716	From Ochoa (1999)		77	43	22	W	9	39	9	S	S. ambosinum Ochoa	amb		10	PERU	Ancash	Huaraz				
717	From Ochoa (1999)		77	28	27	W	10	27	52	S	S. ambosinum Ochoa	amb		10	PERU	Ancash	Bolognesi				
718	From Ochoa (1999)		76	57	44	W	9	51	0	S	S. ambosinum Ochoa	amb		10	PERU	Huanuco	Dos de Mayo				
719	From Ochoa (1999)		76	52	0	W	10	7	14	S	S. ambosinum Ochoa	amb		10	PERU	Huanuco	Dos de Mayo				
721	OCHS 11298		76	28	48	W	10	31	12	S	S. ambosinum Ochoa	amb		10	PERU	Pasco	Carrion	Rio Yanahuanca     ??			
722	OCHS 11299		76	10	48	W	10	19	48	S	S. ambosinum Ochoa	amb		10	PERU	Huanuco	Ambo	San Rafael			
723	OCH 13850		76	10	12	W	10	10	12	S	S. ambosinum Ochoa	amb		10	PERU	Huanuco	Ambo	Chacapampa			
724	OCH 13852		76	10	12	W	10	10	12	S	S. ambosinum Ochoa	amb		10	PERU	Huanuco	Ambo	Chacapampa			
726	OCH 14557		76	7	48	W	10	15	0	S	S. ambosinum Ochoa	amb		10	PERU	Huanuco	Ambo	Tecte			
5186	SSTS 7308	19990313	74	38	48	W	12	29	15	S	S. ambosinum Ochoa	amb		10	PERU	Huancavelica	Tayacaja	"growing at a local place called Mal Paso, at km 75 (from Huancyo) on the road from Pampas to Curcampa, growing 100 m below the road"
727	Ochoa 2490	19630414	77	31	0	W	10	17	0	S	S. anamatophilum Ochoa	amp		11	PERU	Ancash	Bolognesi	prope Chichoj
5187	SSTS 7391	19990419	77	7	20	W	10	10	16	S	S. anamatophilum Ochoa	amp		11	PERU	Ancash	Bolognesi	"collected W side of river, 6 km S of Chiquian, 5 km SE of Conoy, at a site called Gantopunto, between Chichoj and Purich"
728	A. Salas and G. Garry 03	19990000	77	34	12	W	9	10	12	S	S. ancophilum (Correll) Ochoa	acp		12	PERU	Ancash	Carhuaz	"26.6 km de Carhuaz, direccion Ulto, Ulta"
729	A. Salas and G. Garry 12	19990000	77	34	48	W	9	3	0	S	S. ancophilum (Correll) Ochoa	acp		12	PERU	Ancash	Yungay	"36.6 km de Yungay, L. Llanganuco, L. Llanganuco"
730	From Ochoa (1999)		78	2	44	W	8	45	43	S	S. ancophilum (Correll) Ochoa	acp		12	PERU	Ancash	Santa	
731	From Ochoa (1999)		77	59	33	W	8	17	22	S	S. ancophilum (Correll) Ochoa	acp		12	PERU	Ancash	Pallasca	
732	From Ochoa (1999)		77	58	17	W	7	59	32	S	S. ancophilum (Correll) Ochoa	acp		12	PERU	La Libertad	Sant.De Chuco	
733	OCH 12099		77	49	48	W	8	34	48	S	S. ancophilum (Correll) Ochoa	acp		12	PERU	Ancash	Corongo	Quebrada de Chorten
734	OCH 12086		77	40	12	W	9	7	12	S	S. ancophilum (Correll) Ochoa	acp		12	PERU	Ancash	Yungay	Llanganuco
735	OCH 12086a		77	40	12	W	9	7	12	S	S. ancophilum (Correll) Ochoa	acp		12	PERU	Ancash	Yungay	Llanganuco
736	OCH 12086b		77	40	12	W	9	7	12	S	S. ancophilum (Correll) Ochoa	acp		12	PERU	Ancash	Yungay	Llanganuco
737	Correll & Smith P957	19600329	77	40	0	W	9	7	0	S	S. ancophilum (Correll) Ochoa	acp		12	PERU	Ancash	Yungay	"on NW slope of Nevada Huascaran, below Llanganuco"
738	From Ochoa (1999)		77	28	20	W	9	53	34	S	S. ancophilum (Correll) Ochoa	acp		12	PERU	Ancash	Recuay	
5188	SSTS 7344	19990331	77	40	37	W	9	6	6	S	S. ancophilum (Correll) Ochoa	acp		12	PERU	Ancash	Yungay	"1 km E of entrance to Parque Nacional Llanganuco, on road to Laguna Llanganuco, 6 km NW of E end of this lake, on road from Yungay"
5189	SSTS 7345	19990331	77	38	57	W	9	4	21	S	S. ancophilum (Correll) Ochoa	acp		12	PERU	Ancash	Yungay	"on N side of Laguna Llanganuco, ca 1 km E be beginning of lake on road from Yungay, in Parque Nacional Llanganuco"
5190	SSTS 7348	19990401	77	35	40	W	9	10	37	S	S. ancophilum (Correll) Ochoa	acp		12	PERU	Ancash	Carhuaz	"at a local place called Punco, located 13 NE of Shilla following the valley of Rio Ulta"			
5191	SSTS 7349	19990401	77	35	0	W	9	10	10	S	S. ancophilum (Correll) Ochoa	acp		12	PERU	Ancash	Carhuaz	"growing at a local place called Coralles, 15 km E of Chilla"			
739	From Ochoa (1999)		72	54	53	W	14	28	49	S	S. ancoripae Ochoa	anp		13	PERU	Apurimac	Antabamba				
767	HAW 2546	19650830	76	55	0	W	1	12	0	N	S. andreanum Baker	adr		14	COLOMBIA	Putumayo	San Francisco	"Comisaria de Putumayo, valley of Sibundoy, 1.5 km from Santiago on the road to Colon.  (Plants transplanted to Tibaitata Experiment Station near Bogota.)"		S	
759	CCC 5144		77	17	0	W	1	13	0	N	S. andreanum Baker	adr		14	COLOMBIA	Narino	Pasto	Pasto			17
761	CPC 2373	19501130	77	13	0	W	1	19	0	N	S. andreanum Baker	adr		14	COLOMBIA	Narino	Buesaco	"Pasto.  18-19 km from Pasto, near Meneses."			17
764	COR C.491	19580408	77	9	0	W	1	36	0	N	S. andreanum Baker	adr		14	COLOMBIA	Narino	La Union	"Pasto, La Union, 2 km E of Santiago on the road to San Francisco."			8
740	OCH 13378		79	9	0	W	3	12	0	S	S. andreanum Baker	adr		14	ECUADOR			Tablon			
741	OCH 13375		79	6	36	W	1	37	48	S	S. andreanum Baker	adr		14	ECUADOR			Vecinity of  Magdalena			
742	ERIK ASPLUND 8325	19390815	79	2	50	W	1	36	25	S	S. andreanum Baker	adr		14	ECUADOR	Bolivar	Guaranda	BELOW SAN JACINTO DE LA UNION.			
743	SCLp 5075	19910512	79	0	51	W	1	43	26	S	S. andreanum Baker	adr		14	ECUADOR	Bolivar	San Miguel	"On road from La Magdalena to Balsapamba at Tundaloma, 10.3 km south of junc"			
744	SCLp 5133	19910607	79	0	39	W	1	40	53	S	S. andreanum Baker	adr		14	ECUADOR	Bolivar	Chimbo	"San Miguel de Bolivar.  Loma Chuchi, by road to antennas of IETEL station, near El Tambo de Gobierno."			
745	O. HAUGHT 3289	19420430	79	0	15	W	1	43	30	S	S. andreanum Baker	adr		14	ECUADOR	Bolivar	San Miguel	ROAD BETWEEN MAGDALENA AND BALZAPAMPA.			
746	SCLp 5125	19910106	78	47	0	W	0	14	0	N	S. andreanum Baker	adr		14	ECUADOR	Pichincha	Santo Domingo	"2.1 km north of Hacienda San Martin, 5.7 km southwest of Chiriboga."			
747	SCLp 5014	19910424	78	47	0	W	0	15	0	N	S. andreanum Baker	adr		14	ECUADOR	Pichincha	Santo Domingo	"Alluriquin.  7.8 km south west of Chiriboga, on roadside, adjacent to fish hatchery."			
748	SCLp 5153	19910620	78	25	0	W	2	10	0	S	S. andreanum Baker	adr		14	ECUADOR	Morona Santiago	Morona	"13 km northwest of San Vicente, on old footpath on south side of Rio Upano,"			
749	SCLp 5152	19910619	78	25	0	W	2	10	0	S	S. andreanum Baker	adr		14	ECUADOR	Morona Santiago	Morona	"About 16 km northwest of San Vicente, on old footpath on south side of Rio Upano on way to San Vicente and Nueve de Octubre, in Sanay."
750	SCLp 5155	19910620	78	24	0	W	2	10	0	S	S. andreanum Baker	adr		14	ECUADOR	Morona Santiago	Morona	"About 10 km northwest of San Vicente, on old footpath on south side of Rio Upano, on way to San Vicente and Nueve de Octubre."
751	SCLp 5156	19910620	78	23	0	W	2	12	0	S	S. andreanum Baker	adr		14	ECUADOR	Morona Santiago	Morona	"About 5 km west of San Vicente, on old footpath on south side of Rio Upano,"
752	SCLp 5157	19910620	78	23	0	W	2	12	0	S	S. andreanum Baker	adr		14	ECUADOR	Morona Santiago	Morona	"On old footpath from San Vicente to Nueve de Octubre, about 7 km east of San Vicente, on south side of Rio Upano, about 300 m west of Rio San Francisio, about 7 km east of San Vicente."
753	SCLp 5126	19910206	77	55	0	W	0	32	0	N	S. andreanum Baker	adr		14	ECUADOR	Napo	Quijos	"Cosanga.  About 2 hr. walk west of Baeza-Tena Road, south of Rio Bermejo, on farm of Jose Guaranda Guambi in Nueva Andalucia de Bermejo."
754	SCLp 5127	19910206	77	53	0	W	0	27	0	N	S. andreanum Baker	adr		14	ECUADOR	Napo	Quijos	"Baeza.  About trail to antennas on south side of Baeza, about 1 km (by air) south-southwest of center of town."
755	SCLp 5101	19910524	77	33	36	W	0	36	36	N	S. andreanum Baker	adr		14	ECUADOR	Sucumbios	Sucumbios	Huaca.  0.5-1.9 km west of town square of Santa Barbara on road to El Carmelo.
756	CPLS 1228	19920709	77	30	0	W	0	41	0	N	S. andreanum Baker	adr		14	COLOMBIA	Narino	Ipiales	"At San Jorge, east of La Victoria, collected in various fields about and above the town."
757	CPLS 1223	19920709	77	29	0	W	0	42	0	N	S. andreanum Baker	adr		14	COLOMBIA	Narino	Ipiales	1.7 km east of La Victoria town square on road to San Jorge.
758	SCPL 1224	19920709	77	17	58	W	0	34	31	N	S. andreanum Baker	adr		14	COLOMBIA	Narino	Ipiales	3.7 km east of La Victoria town square on road to San Jorge.
760	CPLS 1233	19920711	77	14	0	W	1	17	0	N	S. andreanum Baker	adr		14	COLOMBIA	Narino	Buesaco	"At Finca El Rosal, ca. 18-19 km NE of Pasto on road to Buesaco, about 0.5 km walk east up Quebrada El Rosal, at edge of stream."
762	CPLS 1232	19920711	77	13	0	W	1	17	0	N	S. andreanum Baker	adr		14	COLOMBIA	Narino	Buesaco	"At Finca El Rosal, about 18-19 km NE of Pasto, on road to Buesaco, about 3 km walk upstream of Quebrada El Rosal."
763	CPLS 1226	19920709	77	11	24	W	0	42	0	N	S. andreanum Baker	adr		14	COLOMBIA	Narino	Cordoba	7.4 km from La Victoria on road to San Jorge.
765	CPLS 1240	19920713	77	0	0	W	1	8	0	N	S. andreanum Baker	adr		14	COLOMBIA	Putumayo	Colon	"Just east of Rio Espinayaco, 21.6 km east of border with Narino Department, 1.8 km west of town square of Santiago."
766	CCC 5142		76	55	0	W	1	12	0	N	S. andreanum Baker	adr		14	COLOMBIA	Putumayo	San Francisco	Sibundoy
4249	M.L. BRISTOL 1130	19630621	76	55	0	W	1	12	0	N	S. andreanum Baker	adr		14	COLOMBIA	Putumayo	San Francisco	"VALLE DE SIBUNDOY, 3KM E OF SAN FRANCISCO."
5192	SCLp 5132	19910607	79	7	0	W	1	40	0	S	S. andreanum Baker	adr		14	ECUADOR	Bol?var		"San Miguel de Bol?var.  On west-facing slopes of Cerro Parca Urcu, about 150 m uphill of road, just north (by air) of Tundaloma."			
5193	SCLp 5131	19910606	79	7	0	W	1	42	0	S	S. andreanum Baker	adr		14	ECUADOR	Bol?var		"San Miquel de Bol?var.  On farm of Meduardo Marino, at Gualazay, 12.8 km southwest of junction of road to La Magdalena."			
5194	SCLp 5134	19910607	79	5	0	W	1	42	0	S	S. andreanum Baker	adr		14	ECUADOR	Bol?var		"San Miguel de Bol?var.  At Hacienda el Tambo, in El Tambo de  Gobierno, just off of Cochabamba-San Miguel Road."			
5195	SCLp 5123	19910531	77	53	0	W	0	31	0	N	S. andreanum Baker	adr		14	ECUADOR	Napo		"Cosanga.  11.2 km south of Baeza football field on south side of town, to bridge crossing over Rio Bermejo, then 0.5 km west of road up hill, hill north of river."			
5196	SCLp 5159	19910619	77	49	0	W	0	37	0	N	S. andreanum Baker	adr		14	ECUADOR	Morona Santiago		"Cosanga.  Cordillera de los Huacamayos, 10.0 km southeast of  bridge over R?o Cosanga located in the town of Cosanga, in headwaters of R?o Urcusiqui."			
5197	CPLS 1225	19920709	77	40	0	W	0	42	0	N	S. andreanum Baker	adr		14	COLOMBIA	Nari±o		5.4 km from La Victoria on road to San Jorge.			
5198	SCLp 5102	19910524	77	30	0	W	0	39	0	N	S. andreanum Baker	adr		14	ECUADOR	Sucumbios		"Huaca.  Along new roads to El Calvario, 5.0 km east of town square of Santa Bﬂrbara."			
5199	CPLS 1231	19920711	77	15	0	W	1	15	0	N	S. andreanum Baker	adr		14	COLOMBIA	Nari±o		"on a new road diverging from the main road from Pasto to Buesaco, near km 13, then 300 m downhill from Morasurco Quebrada, ca 1 km from main road in wet valley by road."			
768	From Ochoa (1999)		77	26	44	W	10	11	48	S	S. ariduphilum Ochoa	adp		16	PERU	Ancash	Bolognesi				
769	From Ochoa (1999)		76	42	0	W	9	11	34	S	S. ariduphilum Ochoa	adp		16	PERU	Huanuco	Huamalies				
770	Ochoa 2637	19670104	76	40	0	W	9	33	0	S	S. ariduphilum Ochoa	adp		16	PERU	Huanuco	Huamalies	Jamanca o Samanga			
774	HAO 159	19860104	64	39	0	W	19	33	0	S	S. arnezii	arz		17	BOLIVIA	Chuquisaca	Zudanez	Prov. Azurduy. 26 km from Abra Kasa (85 km from Azurduy) on the road to Tarabuco. 5 km before Cruz Kasa.			8
778	HOHL 297	19870408	64	32	0	W	19	34	0	S	S. arnezii	arz		17	BOLIVIA	Chuquisaca	Azurduy	Prov. Azurduy.  About 5 km before San Pedro on the road from Corralon Mayu.			8
771	HAO 155	19860104	64	40	24	W	19	52	21	S	S. arnezii	arz		17	BOLIVIA	Chuquisaca	Azurduy	"Roadside, 2 km beyond Abra Kasa on way to Tarabuco, 61 km from Azurduy."			
772	HAO 157	19860104	64	40	0	W	19	46	19	S	S. arnezii	arz		17	BOLIVIA	Chuquisaca	Azurduy	Prov. Azurduy. 11 km from Abra Kasa on way to Tarabuco. 20 km before Cruz Kasa.			
773	HAO 154	19860104	64	39	9	W	19	51	28	S	S. arnezii	arz		17	BOLIVIA	Chuquisaca	Azurduy	Prov. Azurduy. On north edge of Abra Kasa going towards Tarabuco. 59 km from Azurduy.			
775	SGVU 6692	19930000	64	38	0	W	19	7	16	S	S. arnezii	arz		17	BOLIVIA	Chuquisaca	Zudanez	"10 km E of Zuda?ez on road to Padilla, 1:250,000-scale map SE 20-13"			
776	VSUG 624	19940000	64	34	0	W	19	58	0	S	S. arnezii	arz		17	BOLIVIA	Chuquisaca	Azurduy	"ca 1 km walk east, from Azurduy-Tarabuco road, at edge of garden of resident of town of Abra Kaza, 1:250,000-scale map SE 20-14"			
777	BESP 624	19940116	64	34	0	W	19	58	0	S	S. arnezii	arz		17	BOLIVIA	Chuquisaca	Azurduy				
779	HAM 126	19800309	64	27	0	W	19	18	0	S	S. arnezii	arz		17	BOLIVIA	Chuquisaca	Tomina				
780	VSUG 634	19940000	64	20	35	W	19	17	46	S	S. arnezii	arz		17	BOLIVIA	Chuquisaca	Tomina	"7.9 km west of town square of Padilla, on road to Sucre, 1:250,000-scale map SE 20-14"			
781	BESP 634	19940121	64	20	0	W	19	17	0	S	S. arnezii	arz		17	BOLIVIA	Chuquisaca	Tomina				
782	VSUG 636	19940000	64	17	0	W	18	59	0	S	S. arnezii	arz		17	BOLIVIA	Chuquisaca	B.Boeto	"2.6 km N of Nuevo Mundo town square on road to Valle Grande, then 1 km walk E, downhill, to a new clearing in forest, 1:250,000-scale map SE 20-10"			
783	BESP 636	19940121	64	17	0	W	18	59	0	S	S. arnezii	arz		17	BOLIVIA	Chuquisaca	B.Boeto				
784	VSUG 637	19940000	64	11	0	W	18	43	0	S	S. arnezii	arz		17	BOLIVIA	Santa Cruz	Valle Grande	"from a point 0.9 km south of town square of Pucara, on road to Villa Serano, go west downhill through fields for about 700 m to cornfield, 1:250,000-scale map SE 20-10"			
785	BESP 637	19940122	64	11	0	W	18	43	0	S	S. arnezii	arz		17	BOLIVIA	Santa Cruz	Valle Grande				
786	Ochoa 3317	19720105	77	38	47	W	9	47	48	S	S. augustii Ochoa	agu		18	PERU	Ancash	Aija	"near Melliso, in itinere Huayan-Aija"			
5201	SSTS 7397	19990424	77	37	51	W	9	46	48	S	S. augustii Ochoa	agu		18	PERU	Ancash	Aija	on mountain side 2.5 km W of Aija			
790	HHA 6521	19800103	64	9	0	W	18	38	0	S	S. avilesii Hawkes and Hjert.	avl		19	BOLIVIA	Santa Cruz	Valle Grande	Valle Grande.  28 km from Valle Grande on the road to Pucara.			17
787	M. CARDENAS 5080 (P.P.)	19550103	64	11	0	W	18	43	0	S	S. avilesii Hawkes and Hjert.	avl		19	BOLIVIA	Santa Cruz	Valle Grande	"PROV. VALLE GRANDE, BETWEEN CANDELARIA AND PUCARA."			
788	OCH 15543	19840228	64	10	48	W	18	40	12	S	S. avilesii Hawkes and Hjert.	avl		19	BOLIVIA	Santa Cruz	Valle Grande	Valle Grande.  El Cruce approximately 40 KM from Velle Grande on road to Pucara.			
789	HHA 6519	19800103	64	9	0	W	18	38	0	S	S. avilesii Hawkes and Hjert.	avl		19	BOLIVIA	Santa Cruz	Valle Grande	"Valle Grande.  26 km from Valle Grande on the road to Pucara, Aqua de Oro."			
791	HHA 6522	19800103	64	9	0	W	18	38	0	S	S. avilesii Hawkes and Hjert.	avl		19	BOLIVIA	Santa Cruz	Valle Grande	Valle Grande.  28 km from Valle Grande on the road to Pucara.			
792	Ochoa 2150	19580211	73	53	0	W	12	48	0	S	S. ayacuchense Ochoa	ayc		20	PERU	Ayacucho	Lamar	Yanta-Yanta			
793	Ochoa 4150	19730103	73	12	0	W	14	2	0	S	S. aymaraesense Ochoa	aym		21	PERU	Apurimac	Aymaraes	vecinitas San Francisco			
794	OCH 13810		73	11	24	W	14	1	48	S	S. aymaraesense Ochoa	aym		21	PERU	Apurimac	Aymaraes	San Francisco			
5202	SS 7257	19980417	73	14	54	W	14	3	44	S	S. aymaraesense Ochoa	aym		21	PERU	Apurimac	Aymaraes	"Aymareas: 400 E of San Francisco (a place located at the deviation of the road N of Toraya), on S side of road, ca. 20 m from margin of R?o Chalhuanca."			
836	HHCH 4729	19710317	65	17	0	W	19	10	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Chuquisaca	Oropeza	"H. Giles.  On the road to Potosi, 42 km from Sucre."	SLR	R	25
798	EBS 1846	19581130	66	9	0	W	17	24	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Cercado	Cochabamba City.	SLR	R	
801	OCH PI 310927		66	9	0	W	17	24	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Cercado	Cerro de San Pedro		R	17
805	PI 310927		65	58	48	W	17	49	12	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba		Cerro de San Pedro		R	17
848	HHCH 4543	19710304	65	14	0	W	19	6	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Chuquisaca	Oropeza	Yamparaez.  Km 96 on road from Sucre to Zudanez.		R	17
909	HHCH 4422	19710215	66	21	0	W	17	34	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Quillacollo	"Capinota.  On the Parotani-Capinota road, 2 km past Itapaya."		R	17
803	UGN 4561	19630331	66	9	0	W	17	24	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Cercado	Cerro de San Pedro		R	25
856	HHCH 4728	19710317	65	10	49	W	19	22	11	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Potosi	Saavedra	"Saavedra. On the road to Potosi, 87 km from Sucre, 4 km above the retreat."		R	25
812	HHA 6549	19800306	65	55	0	W	17	54	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Esteban Arce	E. Arze.  12.5 km along the road from Anzaldo to Mollepujro.	S	S	17
816	HHA 6541	19800306	65	55	0	W	17	55	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Esteban Arce	"E. Arze.  17 km along the road from Anzaldo to Mollepujro, just above Alfamayo."	S	S	17
833	HHCH 4562	19710306	65	17	0	W	19	2	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Chuquisaca	Oropeza	"Oroneza.  On the road to Potosi, 14.5 km from Sucre."	S	S	17
857	HHA 6453	19800223	65	10	0	W	18	4	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Campero	Misque.  21 km from Aiquile on the road to Misque.	S	S	17
811	HHA 6548	19800306	65	55	0	W	17	54	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Esteban Arce	E. Arze.  15.5 km from Anzaldo on the road to Mollepujro.	S	S	25
844	HHA 6442	19800222	65	14	0	W	18	16	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Campero	"Campero.  17 km from Aiquile turn W to Sucre, 3.5 km, near a large ruined building."	S	S	25
849	HHA 6438	19800222	65	13	0	W	18	17	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Campero	"Campero.  17 km from Aiquile turn W towards Sucre, at Novillero, 1.7 km from the main road."	S	S	25
806	HHA 6556a	19800307	65	55	12	W	17	57	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Esteban Arce	"Haciende Mollepujro, 100 m from the house."	SLR	S	17
809	HHA 6544	19800306	65	55	0	W	17	55	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Esteban Arce	"E. Arze.  18 km along the road from Anzaldo to Mollepujro, just above Alfamayo."	SLR	S	17
810	HHA 6547	19800306	65	55	0	W	17	55	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Esteban Arce	E. Arze.  16 km along the road form Anzaldo to Mollepujro.	SLR	S	17
817	HHA 6556B	19800307	65	55	0	W	17	57	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Esteban Arce	"Esteban Arce.  Haciende Mollepujro, 100 m from the house."	SLR	S	17
864	HHA 6451	19800223	65	9	0	W	18	5	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Campero	Misque.  18 km from Aiquile on the road to Misque.	SLR	S	17
912	HHA 6668	19800329	66	17	0	W	17	36	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Capinota	"Capinota.  2 km from Parotani on the road to Capinota, (1 km from the new road)."	SLR	S	17
815	HHA 6557	19800307	65	55	0	W	17	57	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Esteban Arce	"Esteban Arce.  Hacienda Mollepujro, 100 m from the house."	SLR	S	25
797	EBS 1799	19581130	66	9	0	W	17	24	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Cercado	Cochabamba City	SLR	S	
799	HHCH 4531C	19710203	66	9	0	W	17	24	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Cercado	"Cercado.  San Pedro hill, near Cochabamba Botanic Gardens."		S	17
802	UGN 4560A	19630331	66	9	0	W	17	24	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Cercado	Cerro de San Pedro		S	17
808	HHA 6542	19800306	65	55	0	W	17	55	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Esteban Arce	17 km from Anzaldo to Mollepujro.		S	17
814	HHA 6554	19800307	65	55	0	W	17	57	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Cochabamba	Esteban Arce	"Esteban Arce.  Mollepujro, by the Hacienda."		S	17
835	HHCH 4570	19710306	65	17	0	W	19	10	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Chuquisaca	Oropeza	"H. Giles.  On the road to Potosi, 29.5 km from Sucre."		S	17
838	HHCH 4727	19710317	65	16	0	W	19	32	0	S	S. berthaultii Hawkes	ber		22	BOLIVIA	Potosi	Saavedra	"Saavedra.  Above retreat 4km, 87km from Sucre on rd to Potosi, 4km above Retiro."		S	17
